n,p,k,rep,seed,n_original,n_connected,n_edges_G,spanner_size,theoretical_bound,spanner_size_ratio,max_stretch_edges,avg_stretch_edges,max_stretch_pairs,avg_stretch_pairs,time_gen,time_spanner,time_stretch,n_infinite_stretch_edges,n_infinite_stretch_pairs
500,0.2,2,3,45,500,500,24959,21866,22360.679774997898,0.977877247920208,2.0,1.119,2.0,1.0210420841683367,0.030943870544433594,0.03459501266479492,2.271235942840576,0,0
500,0.2,2,4,46,500,500,24854,21918,22360.679774997898,0.9802027586168077,3.0,1.124,2.0,1.0205205205205206,0.03151202201843262,0.0342869758605957,2.2669787406921387,0,0
500,0.2,3,0,42,500,500,25049,22501,11905.507889761491,1.88996556957897,3.0,1.086,2.0,1.016016016016016,0.03152799606323242,0.028298139572143555,2.321927785873413,0,0
500,0.2,3,1,43,500,500,24523,22651,11905.507889761491,1.9025647800779188,3.0,1.072,2.0,1.019019019019019,0.03170585632324219,0.044036149978637695,2.277374505996704,0,0
500,0.2,3,2,44,500,500,25144,23087,11905.507889761491,1.93918648526153,2.0,1.087,2.0,1.022,0.031039953231811523,0.03455519676208496,2.3690366744995117,0,0
500,0.2,3,3,45,500,500,24959,22489,11905.507889761491,1.8889576327390543,2.0,1.088,2.0,1.0165330661322645,0.03255867958068848,0.03570389747619629,2.279594898223877,0,0
500,0.2,3,4,46,500,500,24854,22499,11905.507889761491,1.8897975801056508,2.0,1.093,2.0,1.011011011011011,0.03214073181152344,0.02763962745666504,2.2755889892578125,0,0
500,0.2,4,0,42,500,500,25049,22831,9457.416090031758,2.4140843315611518,2.0,1.079,2.0,1.021021021021021,0.03324604034423828,0.0486760139465332,2.311748743057251,0,0
500,0.2,4,1,43,500,500,24523,22679,9457.416090031758,2.3980122883568553,2.0,1.07,2.0,1.014014014014014,0.03198099136352539,0.050047874450683594,2.2845518589019775,0,0
500,0.2,4,2,44,500,500,25144,23482,9457.416090031758,2.4829192008111325,2.0,1.067,2.0,1.012,0.032569169998168945,0.05310988426208496,2.352858066558838,0,0
500,0.2,4,3,45,500,500,24959,23013,9457.416090031758,2.43332848855577,2.0,1.098,2.0,1.0150300601202404,0.03189516067504883,0.05315113067626953,2.3052310943603516,0,0
500,0.2,4,4,46,500,500,24854,22948,9457.416090031758,2.4264555753434065,2.0,1.08,2.0,1.012012012012012,0.030851125717163086,0.050724029541015625,2.3035740852355957,0,0
500,0.2,5,0,42,500,500,25049,23540,8664.310539439328,2.716892462804465,2.0,1.049,2.0,1.013013013013013,0.031479835510253906,0.07742977142333984,2.379201889038086,0,0
500,0.2,5,1,43,500,500,24523,22915,8664.310539439328,2.6447574675091046,2.0,1.067,2.0,1.018018018018018,0.03102898597717285,0.09200119972229004,2.328338861465454,0,0
500,0.2,5,2,44,500,500,25144,23660,8664.310539439328,2.7307423819011745,2.0,1.06,2.0,1.012,0.031039953231811523,0.11251187324523926,2.3492350578308105,0,0
500,0.2,5,3,45,500,500,24959,23217,8664.310539439328,2.6796130972358227,2.0,1.079,2.0,1.0090180360721444,0.030765056610107422,0.06947898864746094,2.3259730339050293,0,0
500,0.2,5,4,46,500,500,24854,24522,8664.310539439328,2.830230967412536,2.0,1.007,2.0,1.003003003003003,0.030725717544555664,0.07846593856811523,2.4219882488250732,0,0
500,0.3,2,0,42,500,500,37486,30998,22360.679774997898,1.3862727033307696,3.0,1.168,2.0,1.0465465465465464,0.03599905967712402,0.0640859603881836,3.1421377658843994,0,0
500,0.3,2,1,43,500,500,36909,30637,22360.679774997898,1.370128292533221,2.0,1.191,2.0,1.052052052052052,0.03562307357788086,0.05806374549865723,3.0743067264556885,0,0
500,0.3,2,2,44,500,500,37515,31101,22360.679774997898,1.3908790033644192,2.0,1.179,2.0,1.04,0.03670310974121094,0.06011199951171875,3.1158387660980225,0,0
500,0.3,2,3,45,500,500,37369,30825,22360.679774997898,1.3785359081286204,2.0,1.171,2.0,1.0571142284569137,0.03617691993713379,0.0629720687866211,3.0940239429473877,0,0
500,0.3,2,4,46,500,500,37484,31219,22360.679774997898,1.3961561237913187,2.0,1.171,2.0,1.0505505505505506,0.03626418113708496,0.06179189682006836,3.116238832473755,0,0
500,0.3,3,0,42,500,500,37486,31885,11905.507889761491,2.6781721783932033,2.0,1.149,2.0,1.044044044044044,0.0362088680267334,0.049543142318725586,3.162135601043701,0,0
500,0.3,3,1,43,500,500,36909,32510,11905.507889761491,2.7306688888054897,2.0,1.122,2.0,1.033033033033033,0.035368919372558594,0.08362698554992676,3.1975460052490234,0,0
500,0.3,3,2,44,500,500,37515,33169,11905.507889761491,2.786021420264204,2.0,1.124,2.0,1.032,0.03496289253234863,0.0653080940246582,3.2250189781188965,0,0
500,0.3,3,3,45,500,500,37369,31782,11905.507889761491,2.669520720517258,2.0,1.153,2.0,1.0450901803607215,0.03467202186584473,0.0632021427154541,3.1464731693267822,0,0
500,0.3,3,4,46,500,500,37484,32537,11905.507889761491,2.7329367466953003,2.0,1.134,2.0,1.0460460460460461,0.0343778133392334,0.049979209899902344,3.206202745437622,0,0
500,0.3,4,0,42,500,500,37486,33162,9457.416090031758,3.506454583821599,2.0,1.096,2.0,1.042042042042042,0.03444933891296387,0.08745384216308594,3.2576677799224854,0,0
500,0.3,4,1,43,500,500,36909,32271,9457.416090031758,3.4122428042490442,2.0,1.146,2.0,1.0360360360360361,0.03503274917602539,0.09020709991455078,3.216745138168335,0,0
500,0.3,4,2,44,500,500,37515,34641,9457.416090031758,3.662839793684458,2.0,1.084,2.0,1.028,0.036444902420043945,0.10193991661071777,3.3504393100738525,0,0
500,0.3,4,3,45,500,500,37369,32864,9457.416090031758,3.47494492017107,2.0,1.124,2.0,1.031062124248497,0.034834861755371094,0.09464025497436523,3.240111827850342,0,0
500,0.3,4,4,46,500,500,37484,33468,9457.416090031758,3.53881014448288,2.0,1.12,2.0,1.025025025025025,0.03534579277038574,0.09040307998657227,3.2383618354797363,0,0
500,0.3,5,0,42,500,500,37486,34336,8664.310539439328,3.9629235175384077,2.0,1.082,2.0,1.026026026026026,0.03510284423828125,0.13747596740722656,3.301363945007324,0,0
500,0.3,5,1,43,500,500,36909,33340,8664.310539439328,3.847969189035721,2.0,1.107,2.0,1.027027027027027,0.03465914726257324,0.16025805473327637,3.219736099243164,0,0
500,0.3,5,2,44,500,500,37515,33794,8664.310539439328,3.900368049618271,2.0,1.112,2.0,1.032,0.03612208366394043,0.19455695152282715,3.3009707927703857,0,0
500,0.3,5,3,45,500,500,37369,33772,8664.310539439328,3.8978288977838744,2.0,1.096,2.0,1.0260521042084167,0.03656792640686035,0.12419819831848145,3.2881548404693604,0,0
500,0.3,5,4,46,500,500,37484,36983,8664.310539439328,4.268429649613319,2.0,1.012,2.0,1.005005005005005,0.03592801094055176,0.1483440399169922,3.525744676589966,0,0
1000,0.003800451229771041,2,0,42,1000,980,1875,1782,61357.70530259423,0.029042807113007472,inf,1.047418335089568,inf,1.0202671004842612,0.09974789619445801,0.0015769004821777344,0.7262372970581055,51,55
1000,0.003800451229771041,2,1,43,1000,966,1903,1761,60047.60431524309,0.029326732016733765,inf,1.071504802561366,inf,1.0340987298213653,0.09911799430847168,0.0015659332275390625,0.705085277557373,63,59
1000,0.003800451229771041,2,2,44,1000,976,1844,1706,60982.42946947916,0.027975271153370968,inf,1.0617678381256657,inf,1.0259901118917516,0.09366464614868164,0.0015308856964111328,0.6997051239013672,61,85
1000,0.003800451229771041,2,3,45,1000,973,1837,1717,60701.476654196806,0.02828596756848895,inf,1.0757097791798107,inf,1.0217701863354038,0.10141587257385254,0.0015749931335449219,0.7023248672485352,49,78
1000,0.003800451229771041,2,4,46,1000,971,1888,1818,60514.415175229115,0.03004242864672313,inf,1.0,inf,1.0097689819027398,0.10195398330688477,0.0017611980438232422,0.7197487354278564,40,57
1000,0.003800451229771041,3,0,42,1000,980,1875,1833,29202.67861835048,0.06276821465439725,inf,1.065524193548387,inf,1.015045489740612,0.10290098190307617,0.0023851394653320312,0.7469618320465088,8,15
1000,0.003800451229771041,3,1,43,1000,966,1903,1858,28647.76573498975,0.06485671577978173,inf,1.0863453815261044,inf,1.0149628879892036,0.10080504417419434,0.0024290084838867188,0.7574951648712158,4,12
1000,0.003800451229771041,3,2,44,1000,976,1844,1813,29043.860687460503,0.06242283074931395,inf,1.083083083083083,inf,1.012952572771304,0.10553312301635742,0.002337932586669922,0.7385690212249756,1,7
1000,0.003800451229771041,3,3,45,1000,973,1837,1812,28924.88949285328,0.06264501029287273,inf,1.0050454086781029,inf,1.00488824101069,0.09684491157531738,0.0024271011352539062,0.7339720726013184,9,18
1000,0.003800451229771041,3,4,46,1000,971,1888,1852,28845.643241986392,0.06420380313462083,inf,1.0654582074521652,inf,1.0085473515248797,0.09944295883178711,0.0023679733276367188,0.7365880012512207,7,20
1000,0.003800451229771041,4,0,42,1000,980,1875,1855,21932.724627194377,0.08457681530820782,8.0,1.063,2.0,1.0082034415367747,0.09847903251647949,0.0031740665435791016,0.7578310966491699,0,0
1000,0.003800451229771041,4,1,43,1000,966,1903,1895,21541.770729171698,0.0879686272695218,inf,1.014014014014014,inf,1.0043587174348696,0.09881782531738281,0.0031630992889404297,0.7537920475006104,1,2
1000,0.003800451229771041,4,2,44,1000,976,1844,1844,21820.880121977054,0.08450621559223005,1.0,1.0,1.0,1.0,0.10241103172302246,0.003297090530395508,0.7769927978515625,0,0
1000,0.003800451229771041,4,3,45,1000,973,1837,1827,21737.071888280352,0.08404995895445494,6.0,1.01,inf,1.001805416248746,0.10256814956665039,0.0032570362091064453,0.7502110004425049,0,1
1000,0.003800451229771041,4,4,46,1000,971,1888,1881,21681.235598581086,0.08675704811413519,8.0,1.03,1.75,1.0023023023023023,0.09975290298461914,0.0031461715698242188,0.7526485919952393,0,0
1000,0.003800451229771041,5,0,42,1000,980,1875,1869,19428.59052237397,0.09619843487090117,7.0,1.019,3.0,1.0076290576290576,0.09784984588623047,0.003959178924560547,0.7595000267028809,0,0
1000,0.003800451229771041,5,1,43,1000,966,1903,1898,19096.006597104963,0.09939250860374886,7.0,1.012,1.4,1.0021499999999999,0.09766602516174316,0.00395965576171875,0.7564301490783691,0,0
1000,0.003800451229771041,5,2,44,1000,976,1844,1842,19333.468962350114,0.09527519368547363,inf,1.0,inf,1.0004020100502513,0.09923410415649414,0.0039980411529541016,0.7573409080505371,1,5
1000,0.003800451229771041,5,3,45,1000,973,1837,1833,19262.178924325803,0.09516057384791202,6.0,1.01,1.5,1.00187040748163,0.09706306457519531,0.004057645797729492,0.7509698867797852,0,0
1000,0.003800451229771041,5,4,46,1000,971,1888,1879,19214.676640878737,0.09778983196638735,8.0,1.022,inf,1.0023306505700873,0.09940719604492188,0.003960847854614258,0.7528326511383057,0,5
1000,0.006907755278982137,2,0,42,1000,999,3398,3200,63150.70859459932,0.05067243220567229,inf,1.0975103734439835,inf,1.0205503308951585,0.10037016868591309,0.0024161338806152344,0.9138827323913574,36,41
1000,0.006907755278982137,2,1,43,1000,998,3451,3206,63055.91144373381,0.05084376589910662,inf,1.177732379979571,inf,1.0338149294805645,0.10063910484313965,0.0024220943450927734,0.9210047721862793,21,31
1000,0.006907755278982137,2,2,44,1000,999,3442,3171,63150.70859459932,0.05021321328880838,inf,1.1265560165975104,inf,1.0343685300207044,0.10039687156677246,0.0025839805603027344,0.9092941284179688,36,34
1000,0.006907755278982137,2,3,45,1000,1000,3439,3206,63245.553203367585,0.05069131089249912,inf,1.130030959752322,inf,1.0278470058843892,0.10000205039978027,0.002440214157104492,0.9251179695129395,31,35
1000,0.006907755278982137,2,4,46,1000,999,3440,3301,63150.70859459932,0.052271780847163815,inf,1.0525231719876416,inf,1.009045138888889,0.09702301025390625,0.0024557113647460938,0.9203109741210938,29,40
1000,0.006907755278982137,3,0,42,1000,999,3398,3343,29960.006668148748,0.11158208464466161,inf,1.0431726907630523,inf,1.0075025176233634,0.10130882263183594,0.003549814224243164,0.9573979377746582,4,5
1000,0.006907755278982137,3,1,43,1000,998,3451,3401,29920.02667852839,0.11366968474131313,inf,1.038152610441767,inf,1.0082997987927564,0.10143208503723145,0.0035359859466552734,0.9525830745697021,4,6
1000,0.006907755278982137,3,2,44,1000,999,3442,3386,29960.006668148748,0.11301733132121575,inf,1.0321608040201005,inf,1.005129498822738,0.10023188591003418,0.00376129150390625,0.9523117542266846,5,9
1000,0.006907755278982137,3,3,45,1000,1000,3439,3369,29999.999999999985,0.11230000000000005,6.0,1.065,2.0,1.0115230460921842,0.10007572174072266,0.0035600662231445312,0.9485032558441162,0,0
1000,0.006907755278982137,3,4,46,1000,999,3440,3386,29960.006668148748,0.11301733132121575,inf,1.0511534603811434,inf,1.005471887550201,0.09718012809753418,0.009209156036376953,0.949533224105835,3,4
1000,0.006907755278982137,4,0,42,1000,999,3398,3382,22465.539456866773,0.15054167768788052,5.0,1.018,1.3333333333333333,1.00125250501002,0.09980416297912598,0.004585981369018555,0.9535932540893555,0,0
1000,0.006907755278982137,4,1,43,1000,998,3451,3428,22437.432940663482,0.15278040090706707,inf,1.0140280561122244,inf,1.0042962219993314,0.10129594802856445,0.004595041275024414,0.9533731937408447,2,3
1000,0.006907755278982137,4,2,44,1000,999,3442,3394,22465.539456866773,0.15107582911669618,5.0,1.033,inf,1.0125502008032128,0.09718990325927734,0.004834175109863281,0.9576542377471924,0,4
1000,0.006907755278982137,4,3,45,1000,1000,3439,3402,22493.653007613964,0.15124266382381038,inf,1.020100502512563,inf,1.0044813695871098,0.09937810897827148,0.004616975784301758,0.9588117599487305,5,5
1000,0.006907755278982137,4,4,46,1000,999,3440,3406,22465.539456866773,0.15160998054551184,5.0,1.028,1.6666666666666667,1.0062333333333333,0.09970283508300781,0.004815816879272461,0.9600520133972168,0,0
1000,0.006907755278982137,5,0,42,1000,999,3398,3392,19881.47448672193,0.17061108834082633,2.0,1.001,1.6666666666666667,1.0011690046760189,0.09989094734191895,0.005916118621826172,0.9576938152313232,0,0
1000,0.006907755278982137,5,1,43,1000,998,3451,3433,19857.595226880894,0.17288095364905037,inf,1.01001001001001,inf,1.0013373453694416,0.09978485107421875,0.006031990051269531,0.9587159156799316,1,3
1000,0.006907755278982137,5,2,44,1000,999,3442,3423,19881.47448672193,0.17217032882979025,5.0,1.01,1.6666666666666667,1.0025833333333334,0.09929299354553223,0.0061228275299072266,0.949627161026001,0,0
1000,0.006907755278982137,5,3,45,1000,1000,3439,3410,19905.358527674856,0.17131065462895342,5.0,1.027,1.3333333333333333,1.0035905143620576,0.09825992584228516,0.0059931278228759766,0.9591560363769531,0,0
1000,0.006907755278982137,5,4,46,1000,999,3440,3401,19881.47448672193,0.17106377106342877,6.0,1.024,3.0,1.00745,0.10048794746398926,0.006365060806274414,0.954395055770874,0,0
1000,0.012429216196844383,2,0,42,1000,1000,6205,5861,63245.553203367585,0.09267054683123437,inf,1.118006103763988,inf,1.031334688346884,0.10166287422180176,0.004108905792236328,1.2231929302215576,17,15
1000,0.012429216196844383,2,1,43,1000,1000,6249,5891,63245.553203367585,0.09314488848025962,inf,1.1584754262788366,inf,1.0273606940273614,0.10153985023498535,0.0042269229888916016,1.237365961074829,3,1
1000,0.012429216196844383,2,2,44,1000,1000,6140,5700,63245.553203367585,0.09012491331479881,inf,1.155241935483871,inf,1.0311122414377767,0.10051584243774414,0.004121065139770508,1.2141509056091309,8,17
1000,0.012429216196844383,2,3,45,1000,1000,6188,5808,63245.553203367585,0.09183254325128974,inf,1.1772406847935548,inf,1.0280033840947553,0.10166001319885254,0.0041980743408203125,1.231539011001587,7,13
1000,0.012429216196844383,2,4,46,1000,1000,6241,6002,63245.553203367585,0.09489995258165307,inf,1.0479102956167177,inf,1.0107471852610035,0.10346484184265137,0.0044231414794921875,1.245427131652832,19,23
1000,0.012429216196844383,3,0,42,1000,1000,6205,6087,29999.999999999985,0.2029000000000001,4.0,1.042,inf,1.0085255767301908,0.10377192497253418,0.011438846588134766,1.2659211158752441,0,2
1000,0.012429216196844383,3,1,43,1000,1000,6249,6131,29999.999999999985,0.20436666666666675,4.0,1.038,2.0,1.0123333333333335,0.09926295280456543,0.00604701042175293,1.2935147285461426,0,0
1000,0.012429216196844383,3,2,44,1000,1000,6140,6025,29999.999999999985,0.20083333333333342,4.0,1.032,2.0,1.011166666666667,0.09945988655090332,0.005809783935546875,1.2566192150115967,0,0
1000,0.012429216196844383,3,3,45,1000,1000,6188,6092,29999.999999999985,0.20306666666666676,4.0,1.031,2.0,1.0058450233800937,0.10103321075439453,0.0058290958404541016,1.2687911987304688,0,0
1000,0.012429216196844383,3,4,46,1000,1000,6241,6137,29999.999999999985,0.20456666666666676,4.0,1.029,2.0,1.0100833333333334,0.10073018074035645,0.006105184555053711,1.2720088958740234,0,0
1000,0.012429216196844383,4,0,42,1000,1000,6205,6151,22493.653007613964,0.27345491627873536,4.0,1.027,3.0,1.0056723390056723,0.10048699378967285,0.007802248001098633,1.2810819149017334,0,0
1000,0.012429216196844383,4,1,43,1000,1000,6249,6150,22493.653007613964,0.27341045929348434,4.0,1.044,2.0,1.0063333333333335,0.10096096992492676,0.008067131042480469,1.2772071361541748,0,0
1000,0.012429216196844383,4,2,44,1000,1000,6140,6042,22493.653007613964,0.2686091048863793,5.0,1.034,1.5,1.0058333333333336,0.10130786895751953,0.007927894592285156,1.2640886306762695,0,0
1000,0.012429216196844383,4,3,45,1000,1000,6188,6074,22493.653007613964,0.2700317284144104,4.0,1.038,4.0,1.007682030728123,0.10306119918823242,0.007219076156616211,1.2806880474090576,0,0
1000,0.012429216196844383,4,4,46,1000,1000,6241,6123,22493.653007613964,0.2722101206917081,4.0,1.038,1.3333333333333333,1.005666666666667,0.10102486610412598,0.008076190948486328,1.2989089488983154,0,0
1000,0.012429216196844383,5,0,42,1000,1000,6205,6081,19905.358527674856,0.30549562780019524,4.0,1.041,2.0,1.005171838505172,0.10411596298217773,0.012845039367675781,1.2726850509643555,0,0
1000,0.012429216196844383,5,1,43,1000,1000,6249,6136,19905.358527674856,0.3082587028748558,4.0,1.056,2.0,1.0105000000000004,0.10202288627624512,0.012284994125366211,1.2883493900299072,0,0
1000,0.012429216196844383,5,2,44,1000,1000,6140,6051,19905.358527674856,0.30398849594128946,4.0,1.022,1.5,1.0053333333333336,0.1052999496459961,0.01976490020751953,1.280311107635498,0,0
1000,0.012429216196844383,5,3,45,1000,1000,6188,6054,19905.358527674856,0.30413920912718007,4.0,1.041,1.5,1.0080160320641285,0.10125303268432617,0.011693954467773438,1.277526617050171,0,0
1000,0.012429216196844383,5,4,46,1000,1000,6241,6124,19905.358527674856,0.3076558501312935,4.0,1.048,2.0,1.0065000000000002,0.10227775573730469,0.010788917541503906,1.28867506980896,0,0
1000,0.022360679774997897,2,0,42,1000,1000,11047,10466,63245.553203367585,0.1654819899566113,inf,1.0832497492477433,inf,1.0185742971887553,0.10053801536560059,0.008227109909057617,1.7637524604797363,3,3
1000,0.022360679774997897,2,1,43,1000,1000,11200,10498,63245.553203367585,0.16598795438223823,4.0,1.116,3.0,1.0183333333333333,0.10213708877563477,0.008656024932861328,1.7450454235076904,0,0
1000,0.022360679774997897,2,2,44,1000,1000,11035,10350,63245.553203367585,0.16364786891371363,4.0,1.134,4.0,1.033666666666667,0.10454201698303223,0.008138179779052734,1.7334706783294678,0,0
1000,0.022360679774997897,2,3,45,1000,1000,11124,10485,63245.553203367585,0.16578240633432728,inf,1.1125628140703518,inf,1.021105527638191,0.10288596153259277,0.008154869079589844,1.7483410835266113,5,3
1000,0.022360679774997897,2,4,46,1000,1000,11110,10649,63245.553203367585,0.16837547401566536,inf,1.0681362725450902,inf,1.0127559583752939,0.10226202011108398,0.00801706314086914,1.7507102489471436,2,7
1000,0.022360679774997897,3,0,42,1000,1000,11047,10810,29999.999999999985,0.3603333333333335,3.0,1.038,3.0,1.0071738405071737,0.10396814346313477,0.011394977569580078,1.7802200317382812,0,0
1000,0.022360679774997897,3,1,43,1000,1000,11200,10927,29999.999999999985,0.3642333333333335,3.0,1.054,1.5,1.0095,0.09988689422607422,0.011018991470336914,1.8070502281188965,0,0
1000,0.022360679774997897,3,2,44,1000,1000,11035,10784,29999.999999999985,0.3594666666666668,4.0,1.032,1.5,1.0078333333333334,0.10250592231750488,0.011262893676757812,1.7890949249267578,0,0
1000,0.022360679774997897,3,3,45,1000,1000,11124,10838,29999.999999999985,0.36126666666666685,4.0,1.038,1.5,1.0065130260521042,0.10008406639099121,0.01109623908996582,1.8163766860961914,0,0
1000,0.022360679774997897,3,4,46,1000,1000,11110,10875,29999.999999999985,0.36250000000000016,3.0,1.032,1.5,1.006,0.10314011573791504,0.01151585578918457,1.807389259338379,0,0
1000,0.022360679774997897,4,0,42,1000,1000,11047,10811,22493.653007613964,0.4806244675482698,3.0,1.056,3.0,1.009009009009009,0.10075592994689941,0.013416051864624023,1.7763986587524414,0,0
1000,0.022360679774997897,4,1,43,1000,1000,11200,10922,22493.653007613964,0.48555919291112787,3.0,1.056,1.5,1.0063333333333333,0.10274410247802734,0.014948129653930664,1.8147070407867432,0,0
1000,0.022360679774997897,4,2,44,1000,1000,11035,10700,22493.653007613964,0.4756897421854118,3.0,1.041,1.5,1.0095,0.10379576683044434,0.013281106948852539,1.7843239307403564,0,0
1000,0.022360679774997897,4,3,45,1000,1000,11124,10823,22493.653007613964,0.48115795137128153,3.0,1.058,3.0,1.0103540414161658,0.10294032096862793,0.014163970947265625,1.8322091102600098,0,0
1000,0.022360679774997897,4,4,46,1000,1000,11110,10822,22493.653007613964,0.4811134943860305,3.0,1.041,1.5,1.0085,0.10419797897338867,0.01782679557800293,1.7967228889465332,0,0
1000,0.022360679774997897,5,0,42,1000,1000,11047,10820,19905.358527674856,0.5435722237786733,3.0,1.035,3.0,1.0085085085085086,0.10258698463439941,0.025901079177856445,1.7905848026275635,0,0
1000,0.022360679774997897,5,1,43,1000,1000,11200,10944,19905.358527674856,0.5498017021288171,3.0,1.034,2.0,1.0073333333333334,0.10421490669250488,0.02537703514099121,1.8106927871704102,0,0
1000,0.022360679774997897,5,2,44,1000,1000,11035,10791,19905.358527674856,0.5421153296483977,3.0,1.045,1.5,1.0075,0.09905004501342773,0.025717973709106445,1.8146507740020752,0,0
1000,0.022360679774997897,5,3,45,1000,1000,11124,10851,19905.358527674856,0.5451295933662093,3.0,1.045,1.5,1.0083500334001336,0.1029520034790039,0.021111011505126953,1.7901980876922607,0,0
1000,0.022360679774997897,5,4,46,1000,1000,11110,10772,19905.358527674856,0.5411608128044241,4.0,1.058,1.5,1.0053333333333334,0.10347604751586914,0.020642995834350586,1.8045368194580078,0,0
1000,0.03162277660168379,2,0,42,1000,1000,15625,14787,63245.553203367585,0.23380299880454913,inf,1.0772316950852558,inf,1.0215646940822467,0.10288786888122559,0.012454986572265625,2.204190969467163,3,2
1000,0.03162277660168379,2,1,43,1000,1000,15773,14862,63245.553203367585,0.23498885292711227,inf,1.082246740220662,inf,1.0215215215215214,0.10308194160461426,0.013866901397705078,2.212618112564087,3,1
1000,0.03162277660168379,2,2,44,1000,1000,15647,14691,63245.553203367585,0.23228510552766832,inf,1.0842527582748245,inf,1.0231854838709677,0.1011800765991211,0.01221013069152832,2.1817595958709717,3,8
1000,0.03162277660168379,2,3,45,1000,1000,15836,14938,63245.553203367585,0.23619051843797625,4.0,1.074,2.0,1.0228790915163661,0.1019899845123291,0.012984037399291992,2.2295894622802734,0,0
1000,0.03162277660168379,2,4,46,1000,1000,15685,14979,63245.553203367585,0.23683878535831077,3.0,1.072,3.0,1.0245,0.10279560089111328,0.014199972152709961,2.222369909286499,0,0
1000,0.03162277660168379,3,0,42,1000,1000,15625,15038,29999.999999999985,0.5012666666666669,3.0,1.069,2.0,1.0125125125125125,0.1048130989074707,0.016337156295776367,2.24692964553833,0,0
1000,0.03162277660168379,3,1,43,1000,1000,15773,15281,29999.999999999985,0.509366666666667,3.0,1.056,3.0,1.017,0.10463809967041016,0.016530990600585938,2.2852680683135986,0,0
1000,0.03162277660168379,3,2,44,1000,1000,15647,15121,29999.999999999985,0.5040333333333336,3.0,1.049,1.5,1.01,0.10376405715942383,0.015671730041503906,2.2267906665802,0,0
1000,0.03162277660168379,3,3,45,1000,1000,15836,15261,29999.999999999985,0.5087000000000003,3.0,1.072,3.0,1.0140280561122244,0.10272574424743652,0.016399145126342773,2.261579751968384,0,0
1000,0.03162277660168379,3,4,46,1000,1000,15685,15115,29999.999999999985,0.5038333333333336,3.0,1.043,3.0,1.0135,0.10410904884338379,0.015114068984985352,2.2496330738067627,0,0
1000,0.03162277660168379,4,0,42,1000,1000,15625,15192,22493.653007613964,0.6753905199327829,3.0,1.047,3.0,1.0105105105105106,0.10531997680664062,0.02254199981689453,2.2452449798583984,0,0
1000,0.03162277660168379,4,1,43,1000,1000,15773,15243,22493.653007613964,0.6776578261805825,3.0,1.049,2.0,1.014,0.1027059555053711,0.024250030517578125,2.2436180114746094,0,0
1000,0.03162277660168379,4,2,44,1000,1000,15647,15238,22493.653007613964,0.6774355412543276,3.0,1.031,1.5,1.011,0.1019446849822998,0.02297210693359375,2.240427017211914,0,0
1000,0.03162277660168379,4,3,45,1000,1000,15836,15379,22493.653007613964,0.6837039761747148,3.0,1.037,1.5,1.0130260521042085,0.10320329666137695,0.02109384536743164,2.287369728088379,0,0
1000,0.03162277660168379,4,4,46,1000,1000,15685,15198,22493.653007613964,0.6756572618442886,3.0,1.037,2.0,1.013,0.1028738021850586,0.02602076530456543,2.2372236251831055,0,0
1000,0.03162277660168379,5,0,42,1000,1000,15625,15315,19905.358527674856,0.7693908139713846,3.0,1.029,1.5,1.005005005005005,0.10304522514343262,0.04127216339111328,2.2545249462127686,0,0
1000,0.03162277660168379,5,1,43,1000,1000,15773,15321,19905.358527674856,0.7696922403431657,3.0,1.043,1.5,1.011,0.10256314277648926,0.042584896087646484,2.2765398025512695,0,0
1000,0.03162277660168379,5,2,44,1000,1000,15647,15314,19905.358527674856,0.7693405762427544,3.0,1.037,3.0,1.0075,0.10243916511535645,0.041079044342041016,2.2646708488464355,0,0
1000,0.03162277660168379,5,3,45,1000,1000,15836,15420,19905.358527674856,0.7746657754775548,3.0,1.039,1.5,1.0125250501002003,0.10504913330078125,0.037413835525512695,2.280564069747925,0,0
1000,0.03162277660168379,5,4,46,1000,1000,15685,15182,19905.358527674856,0.7627091960635691,3.0,1.036,1.5,1.014,0.10462808609008789,0.03304696083068848,2.2447330951690674,0,0
1000,0.044721359549995794,2,0,42,1000,1000,22126,20985,63245.553203367585,0.3318019834931672,3.0,1.068,2.0,1.0175175175175175,0.10744667053222656,0.02119302749633789,2.8550009727478027,0,0
1000,0.044721359549995794,2,1,43,1000,1000,22210,21025,63245.553203367585,0.33243443902520087,3.0,1.073,3.0,1.022,0.10514092445373535,0.02243208885192871,2.8952863216400146,0,0
1000,0.044721359549995794,2,2,44,1000,1000,22129,20784,63245.553203367585,0.328623894444698,inf,1.0781563126252505,inf,1.0235707121364093,0.10952925682067871,0.023058176040649414,2.8656702041625977,2,3
1000,0.044721359549995794,2,3,45,1000,1000,22257,21021,63245.553203367585,0.3323711934719975,3.0,1.077,3.0,1.0285571142284569,0.10505795478820801,0.0200347900390625,2.8674705028533936,0,0
1000,0.044721359549995794,2,4,46,1000,1000,22223,21170,63245.553203367585,0.334727090328823,3.0,1.06,2.0,1.0195,0.10655903816223145,0.021762847900390625,2.883923053741455,0,0
1000,0.044721359549995794,3,0,42,1000,1000,22126,21267,29999.999999999985,0.7089000000000003,3.0,1.054,1.5,1.008008008008008,0.10550093650817871,0.024576902389526367,2.8915274143218994,0,0
1000,0.044721359549995794,3,1,43,1000,1000,22210,21481,29999.999999999985,0.7160333333333336,3.0,1.04,3.0,1.0125,0.10637497901916504,0.023418188095092773,2.8999030590057373,0,0
